用户ID,游戏,行为,游戏时间
126340495,游戏3660,purchase,1
126340495,游戏3660,play,48
126340495,游戏4255,purchase,1
126340495,游戏4255,play,16.1
126340495,游戏1131,purchase,1
126340495,游戏1131,play,13.6
126340495,游戏1744,purchase,1
126340495,游戏1744,play,11.7
126340495,游戏1887,purchase,1
126340495,游戏1887,play,10.2
126340495,游戏972,purchase,1
126340495,游戏972,play,5.8
126340495,游戏3069,purchase,1
126340495,游戏3069,play,4.1
126340495,游戏3553,purchase,1
126340495,游戏3553,play,2.3
126340495,游戏1661,purchase,1
126340495,游戏1661,play,2.2
126340495,游戏1572,purchase,1
126340495,游戏1572,play,0.6
126340495,游戏1130,purchase,1
126340495,游戏1130,play,0.6
126340495,游戏4915,purchase,1
126340495,游戏4915,play,0.4
126340495,游戏1124,purchase,1
126340495,游戏1124,play,0.3
126340495,游戏1730,purchase,1
126340495,游戏742,purchase,1
126340495,游戏1360,purchase,1
126340495,游戏2548,purchase,1
126340495,游戏2941,purchase,1
126340495,游戏2968,purchase,1
126340495,游戏2978,purchase,1
126340495,游戏3520,purchase,1
126340495,游戏4227,purchase,1
126340495,游戏4820,purchase,1
126340495,游戏4920,purchase,1
126340495,游戏5146,purchase,1
256193015,游戏4686,purchase,1
194895541,游戏1333,purchase,1
194895541,游戏1333,play,1.1
194895541,游戏4227,purchase,1
194895541,游戏4227,play,0.4
30007387,游戏2073,purchase,1
30007387,游戏2076,purchase,1
170625356,游戏1333,purchase,1
170625356,游戏1333,play,7.4
159538705,游戏2474,purchase,1
167362888,游戏1333,purchase,1
167362888,游戏1333,play,135
208649703,游戏971,purchase,1
208649703,游戏971,play,125
208649703,游戏972,purchase,1
208649703,游戏860,purchase,1
208649703,游戏4820,purchase,1
299889828,游戏1019,purchase,1
299889828,游戏1892,purchase,1
225987202,游戏1333,purchase,1
225987202,游戏1333,play,3.8
195071563,游戏1333,purchase,1
195071563,游戏1333,play,6.2
254906420,游戏4255,purchase,1
254906420,游戏4255,play,1.2
247160953,游戏1333,purchase,1
247160953,游戏1333,play,1.9
308653033,游戏4820,purchase,1
308653033,游戏4820,play,0.6
308653033,游戏4543,purchase,1
144138643,游戏1333,purchase,1
144138643,游戏1333,play,5.2
197902002,游戏4820,purchase,1
97298878,游戏2683,purchase,1
97298878,游戏2683,play,44
97298878,游戏2669,purchase,1
97298878,游戏2669,play,32
97298878,游戏2733,purchase,1
97298878,游戏2733,play,26
97298878,游戏2598,purchase,1
97298878,游戏2598,play,15.9
97298878,游戏2978,purchase,1
97298878,游戏2978,play,15.8
97298878,游戏3384,purchase,1
97298878,游戏3384,play,10.5
97298878,游戏3965,purchase,1
97298878,游戏3965,play,9.5
97298878,游戏3495,purchase,1
97298878,游戏3495,play,9.2
97298878,游戏4255,purchase,1
97298878,游戏4255,play,9
97298878,游戏1333,purchase,1
97298878,游戏1333,play,8.6
97298878,游戏65,purchase,1
97298878,游戏65,play,8.3
97298878,游戏1558,purchase,1
97298878,游戏1558,play,8.3
97298878,游戏399,purchase,1
97298878,游戏399,play,8.2
97298878,游戏4179,purchase,1
97298878,游戏4179,play,5.9
97298878,游戏4175,purchase,1
97298878,游戏4175,play,4.7
97298878,游戏2535,purchase,1
97298878,游戏2535,play,1.3
97298878,游戏2651,purchase,1
97298878,游戏2651,play,0.9
97298878,游戏687,purchase,1
97298878,游戏687,play,0.6
97298878,游戏2759,purchase,1
97298878,游戏2759,play,0.5
97298878,游戏1031,purchase,1
97298878,游戏1031,play,0.5
97298878,游戏3094,purchase,1
97298878,游戏3094,play,0.4
97298878,游戏883,purchase,1
97298878,游戏883,play,0.2
97298878,游戏981,purchase,1
97298878,游戏981,play,0.2
97298878,游戏3058,purchase,1
97298878,游戏3058,play,0.1
97298878,游戏51,purchase,1
97298878,游戏104,purchase,1
97298878,游戏263,purchase,1
97298878,游戏332,purchase,1
97298878,游戏436,purchase,1
97298878,游戏449,purchase,1
97298878,游戏445,purchase,1
97298878,游戏531,purchase,1
97298878,游戏638,purchase,1
97298878,游戏904,purchase,1
97298878,游戏910,purchase,1
97298878,游戏953,purchase,1
97298878,游戏1146,purchase,1
97298878,游戏1147,purchase,1
97298878,游戏1130,purchase,1
97298878,游戏1143,purchase,1
97298878,游戏1265,purchase,1
97298878,游戏1469,purchase,1
97298878,游戏1502,purchase,1
97298878,游戏1688,purchase,1
97298878,游戏2018,purchase,1
97298878,游戏2022,purchase,1
97298878,游戏2088,purchase,1
97298878,游戏2258,purchase,1
97298878,游戏2546,purchase,1
97298878,游戏2553,purchase,1
97298878,游戏2592,purchase,1
97298878,游戏2684,purchase,1
97298878,游戏2682,purchase,1
97298878,游戏2723,purchase,1
97298878,游戏3380,purchase,1
97298878,#N/A,purchase,1
97298878,游戏3827,purchase,1
97298878,游戏4555,purchase,1
97298878,游戏4601,purchase,1
97298878,游戏4894,purchase,1
97298878,游戏5026,purchase,1
97298878,游戏5080,purchase,1
97298878,游戏5081,purchase,1
97298878,游戏5082,purchase,1
97298878,游戏5083,purchase,1
97298878,游戏5084,purchase,1
97298878,游戏5064,purchase,1
173909336,游戏245,purchase,1
173909336,游戏245,play,1118
173909336,游戏4643,purchase,1
173909336,游戏4643,play,17.2
173909336,游戏293,purchase,1
173909336,游戏293,play,5.9
173909336,游戏244,purchase,1
173909336,游戏4906,purchase,1
198572546,游戏1333,purchase,1
198572546,游戏1333,play,12.7
219509107,游戏1333,purchase,1
219509107,游戏1333,play,2.1
202906503,游戏1333,purchase,1
202906503,游戏1333,play,10.4
92107940,游戏4367,purchase,1
92107940,游戏4367,play,110
92107940,游戏39,purchase,1
92107940,游戏39,play,99
92107940,游戏1887,purchase,1
92107940,游戏1887,play,40
92107940,游戏1662,purchase,1
92107940,游戏1662,play,30
92107940,游戏3056,purchase,1
92107940,游戏3056,play,10
92107940,游戏2195,purchase,1
92107940,游戏2195,play,8.4
92107940,游戏1938,purchase,1
92107940,游戏1938,play,1.9
92107940,游戏2196,purchase,1
92107940,游戏2196,play,0.8
92107940,游戏249,purchase,1
92107940,游戏249,play,0.5
92107940,游戏515,purchase,1
92107940,游戏4369,purchase,1
251431515,游戏1333,purchase,1
251431515,游戏1333,play,0.9
233558010,游戏443,purchase,1
233558010,游戏443,play,79
233558010,游戏1158,purchase,1
233558010,游戏1158,play,34
99189757,游戏4255,purchase,1
99189757,游戏4255,play,1085
99189757,游戏2548,purchase,1
30695285,游戏969,purchase,1
30695285,游戏969,play,36
30695285,游戏968,purchase,1
30695285,游戏968,play,0.2
30695285,游戏970,purchase,1
30695285,游戏1117,purchase,1
30695285,游戏1167,purchase,1
30695285,游戏3509,purchase,1
259648553,游戏2594,purchase,1
259648553,游戏2594,play,16.9
201069271,游戏1333,purchase,1
201069271,游戏1333,play,4.8
48845802,游戏968,purchase,1
48845802,游戏968,play,211
48845802,游戏2820,purchase,1
48845802,游戏2820,play,78
48845802,游戏969,purchase,1
48845802,游戏969,play,60
48845802,游戏773,purchase,1
48845802,游戏773,play,31
48845802,游戏712,purchase,1
48845802,游戏712,play,11.3
48845802,游戏713,purchase,1
48845802,游戏713,play,10
48845802,游戏4627,purchase,1
48845802,游戏4627,play,7.8
48845802,游戏2473,purchase,1
48845802,游戏2473,play,1.1
48845802,游戏3900,purchase,1
48845802,游戏3900,play,0.9
48845802,游戏3509,purchase,1
48845802,游戏3509,play,0.3
48845802,游戏2370,purchase,1
48845802,游戏2370,play,0.2
48845802,游戏251,purchase,1
48845802,游戏970,purchase,1
48845802,游戏1117,purchase,1
48845802,游戏1167,purchase,1
226212066,游戏971,purchase,1
226212066,游戏971,play,94
226212066,游戏4820,purchase,1
226212066,游戏4820,play,15
226212066,游戏1887,purchase,1
226212066,游戏1887,play,10.8
226212066,游戏3127,purchase,1
226212066,游戏3127,play,6.7
226212066,游戏4255,purchase,1
226212066,游戏4255,play,3.6
226212066,游戏2267,purchase,1
226212066,游戏2267,play,2.4
226212066,游戏98,purchase,1
226212066,游戏98,play,2.1
226212066,游戏1260,purchase,1
226212066,游戏1260,play,0.9
226212066,游戏4196,purchase,1
226212066,游戏4196,play,0.7
226212066,游戏2144,purchase,1
226212066,游戏2144,play,0.2
226212066,游戏2849,purchase,1
226212066,游戏649,purchase,1
226212066,游戏4543,purchase,1
221430493,游戏1333,purchase,1
221430493,游戏1333,play,5.3
221430493,游戏314,purchase,1
62923086,游戏968,purchase,1
62923086,游戏968,play,91
62923086,游戏1117,purchase,1
62923086,游戏1167,purchase,1
62923086,游戏2071,purchase,1
62923086,游戏2078,purchase,1
62923086,游戏2080,purchase,1
62923086,游戏3509,purchase,1
62923086,游戏4256,purchase,1
250006052,游戏4367,purchase,1
250006052,游戏4367,play,465
250006052,游戏3298,purchase,1
250006052,游戏3298,play,40
250006052,#N/A,purchase,1
250006052,游戏4368,purchase,1
250006052,游戏4369,purchase,1
250006052,游戏4370,purchase,1
65117175,游戏1188,purchase,1
65117175,游戏1188,play,66
65117175,游戏661,purchase,1
65117175,游戏661,play,35
65117175,游戏870,purchase,1
65117175,游戏870,play,22
65117175,游戏4025,purchase,1
65117175,游戏4025,play,19.6
65117175,游戏1920,purchase,1
65117175,游戏1920,play,16.3
65117175,游戏1621,purchase,1
65117175,游戏1621,play,14.7
65117175,游戏1380,purchase,1
65117175,游戏1380,play,14.6
65117175,游戏3244,purchase,1
65117175,游戏3244,play,14.3
65117175,游戏4811,purchase,1
65117175,游戏4811,play,13.3
65117175,游戏3239,purchase,1
65117175,游戏3239,play,11.3
65117175,游戏4618,purchase,1
65117175,游戏4618,play,11.2
65117175,游戏4536,purchase,1
65117175,游戏4536,play,10.5
65117175,游戏2063,purchase,1
65117175,游戏2063,play,9.5
65117175,游戏3238,purchase,1
65117175,游戏3238,play,9.1
65117175,游戏4562,purchase,1
65117175,游戏4562,play,9
65117175,游戏2546,purchase,1
65117175,游戏2546,play,8.9
65117175,游戏531,purchase,1
65117175,游戏531,play,8.6
65117175,游戏4498,purchase,1
65117175,游戏4498,play,7.1
65117175,游戏966,purchase,1
65117175,游戏966,play,7.1
65117175,游戏3635,purchase,1
65117175,游戏3635,play,7.1
65117175,游戏3491,purchase,1
65117175,游戏3491,play,5.9
65117175,游戏5036,purchase,1
65117175,游戏5036,play,5.9
65117175,游戏1239,purchase,1
65117175,游戏1239,play,5.6
65117175,游戏3240,purchase,1
65117175,游戏3240,play,5.6
65117175,游戏75,purchase,1
65117175,游戏75,play,5.3
65117175,游戏377,purchase,1
65117175,游戏377,play,5.2
65117175,游戏2592,purchase,1
65117175,游戏2592,play,5.1
65117175,游戏4894,purchase,1
65117175,游戏4894,play,5.1
65117175,游戏1897,purchase,1
65117175,游戏1897,play,4.7
65117175,游戏3362,purchase,1
65117175,游戏3362,play,4.3
65117175,游戏2765,purchase,1
65117175,游戏2765,play,4.1
65117175,游戏1182,purchase,1
65117175,游戏1182,play,4.1
65117175,游戏200,purchase,1
65117175,游戏200,play,3.7
65117175,游戏3675,purchase,1
65117175,游戏3675,play,3.7
65117175,游戏415,purchase,1
65117175,游戏415,play,3.6
65117175,游戏4307,purchase,1
65117175,游戏4307,play,3.6
65117175,游戏4685,purchase,1
65117175,游戏4685,play,3.6
65117175,游戏418,purchase,1
65117175,游戏418,play,3.4
65117175,游戏251,purchase,1
65117175,游戏251,play,3.3
65117175,游戏3676,purchase,1
65117175,游戏3676,play,3.2
65117175,游戏2341,purchase,1
65117175,游戏2341,play,3.2
65117175,游戏3041,purchase,1
65117175,游戏3041,play,3.1
65117175,游戏414,purchase,1
65117175,游戏414,play,2.9
65117175,游戏417,purchase,1
65117175,游戏417,play,2.8
65117175,游戏3051,purchase,1
65117175,游戏3051,play,2.7
65117175,游戏416,purchase,1
65117175,游戏416,play,2.6
65117175,游戏1687,purchase,1
65117175,游戏1687,play,2.3
65117175,游戏524,purchase,1
65117175,游戏524,play,2.2
65117175,游戏638,purchase,1
65117175,游戏638,play,2.2
65117175,游戏65,purchase,1
65117175,游戏65,play,2.1
65117175,游戏1838,purchase,1
65117175,游戏1838,play,2
65117175,#N/A,purchase,1
65117175,#N/A,play,2
65117175,游戏4255,purchase,1
65117175,游戏4255,play,1.3
65117175,游戏4175,purchase,1
65117175,游戏4175,play,1.2
65117175,游戏5,purchase,1
65117175,游戏5,play,1.2
65117175,游戏436,purchase,1
65117175,游戏436,play,1.1
65117175,游戏3058,purchase,1
65117175,游戏3058,play,1
65117175,游戏883,purchase,1
65117175,游戏883,play,1
65117175,游戏636,purchase,1
65117175,游戏636,play,0.9
65117175,游戏2391,purchase,1
65117175,游戏2391,play,0.9
65117175,游戏263,purchase,1
65117175,游戏263,play,0.8
65117175,游戏2960,purchase,1
65117175,游戏2960,play,0.6
65117175,游戏4583,purchase,1
65117175,游戏4583,play,0.5
65117175,游戏3141,purchase,1
65117175,游戏3141,play,0.4
65117175,游戏1159,purchase,1
65117175,游戏1159,play,0.3
65117175,游戏981,purchase,1
65117175,游戏981,play,0.3
65117175,游戏2572,purchase,1
65117175,游戏2572,play,0.2
65117175,游戏1002,purchase,1
65117175,游戏1002,play,0.1
65117175,游戏4778,purchase,1
65117175,游戏3195,purchase,1
65117175,游戏2500,purchase,1
65117175,游戏2515,purchase,1
65117175,游戏1925,purchase,1
65117175,游戏207,purchase,1
65117175,游戏248,purchase,1
65117175,游戏303,purchase,1
65117175,游戏967,purchase,1
65117175,游戏1125,purchase,1
65117175,游戏1181,purchase,1
65117175,游戏1183,purchase,1
65117175,游戏1184,purchase,1
65117175,#N/A,purchase,1
65117175,游戏1186,purchase,1
65117175,游戏1187,purchase,1
65117175,游戏1191,purchase,1
65117175,游戏1736,purchase,1
65117175,游戏2088,purchase,1
65117175,游戏2395,purchase,1
65117175,游戏2474,purchase,1
65117175,#N/A,purchase,1
65117175,游戏2678,purchase,1
65117175,游戏2734,purchase,1
65117175,游戏3001,purchase,1
65117175,游戏3128,purchase,1
65117175,游戏3228,purchase,1
65117175,游戏3317,purchase,1
65117175,游戏3318,purchase,1
65117175,游戏3384,purchase,1
65117175,游戏3418,purchase,1
65117175,游戏3495,purchase,1
65117175,游戏3524,purchase,1
65117175,游戏3552,purchase,1
65117175,游戏3672,purchase,1
65117175,游戏3677,purchase,1
65117175,游戏3679,purchase,1
65117175,游戏3680,purchase,1
65117175,游戏3681,purchase,1
65117175,游戏3682,purchase,1
65117175,游戏3683,purchase,1
65117175,游戏3684,purchase,1
65117175,游戏3685,purchase,1
65117175,游戏3686,purchase,1
65117175,游戏3687,purchase,1
65117175,游戏3688,purchase,1
65117175,游戏3689,purchase,1
65117175,游戏3690,purchase,1
65117175,游戏3693,purchase,1
65117175,游戏3698,purchase,1
65117175,游戏3787,purchase,1
65117175,游戏3929,purchase,1
65117175,游戏4095,purchase,1
65117175,游戏4099,purchase,1
65117175,游戏4244,purchase,1
65117175,游戏4263,purchase,1
65117175,游戏4504,purchase,1
65117175,游戏4584,purchase,1
65117175,游戏4587,purchase,1
227944885,游戏1333,purchase,1
227944885,游戏1333,play,62
144004384,游戏1333,purchase,1
144004384,游戏1333,play,22
236557903,游戏4255,purchase,1
236557903,游戏4255,play,2
236557903,游戏3646,purchase,1
236557903,游戏3646,play,0.9
236557903,游戏574,purchase,1
236557903,游戏574,play,0.3
236557903,游戏972,purchase,1
11373749,游戏4255,purchase,1
11373749,游戏4255,play,762
11373749,游戏3561,purchase,1
11373749,游戏3561,play,348
11373749,游戏2474,purchase,1
11373749,游戏2474,play,270
11373749,游戏4367,purchase,1
11373749,游戏4367,play,220
11373749,游戏377,purchase,1
11373749,游戏377,play,113
11373749,游戏1644,purchase,1
11373749,游戏1644,play,105
11373749,#N/A,purchase,1
11373749,#N/A,play,99
11373749,游戏4278,purchase,1
11373749,游戏4278,play,84
11373749,游戏352,purchase,1
11373749,游戏352,play,62
11373749,游戏1974,purchase,1
11373749,游戏1974,play,61
11373749,游戏3658,purchase,1
11373749,游戏3658,play,58
11373749,游戏1970,purchase,1
11373749,游戏1970,play,57
11373749,游戏4533,purchase,1
11373749,游戏4533,play,56
11373749,游戏4175,purchase,1
11373749,游戏4175,play,46
11373749,游戏2473,purchase,1
11373749,游戏2473,play,44
11373749,游戏3662,purchase,1
11373749,游戏3662,play,44
11373749,游戏445,purchase,1
11373749,游戏445,play,41
11373749,游戏4528,purchase,1
11373749,游戏4528,play,39
11373749,游戏4364,purchase,1
11373749,游戏4364,play,38
11373749,游戏615,purchase,1
11373749,游戏615,play,38
11373749,游戏4042,purchase,1
11373749,游戏4042,play,36
11373749,游戏4966,purchase,1
11373749,游戏4966,play,32
11373749,游戏3889,purchase,1
11373749,游戏3889,play,31
11373749,游戏1996,purchase,1
11373749,游戏1996,play,31
11373749,游戏2162,purchase,1
11373749,游戏2162,play,27
11373749,游戏1100,purchase,1
11373749,游戏1100,play,24
11373749,游戏5052,purchase,1
11373749,游戏5052,play,23
11373749,游戏1745,purchase,1
11373749,游戏1745,play,23
11373749,游戏3854,purchase,1
11373749,游戏3854,play,23
11373749,游戏3239,purchase,1
11373749,游戏3239,play,22
11373749,游戏713,purchase,1
